,h3_code,total_poi,station_count,Eat_and_Drink,Going_Out-Entertainment,Sights_and_Museums,Transport,Accommodations,Shopping,Business_and_Services,Facilities,Areas_and_Buildings,h3_area,is_station
13529,89196953417ffff,88,2,3,1,0,0,1,12,55,16,0,High-area,True
13617,891969c9db7ffff,10,1,0,0,0,1,0,1,3,5,0,Low-area,True
13627,891968269c7ffff,32,3,1,0,1,1,0,1,27,1,0,High-area,True
13659,891969c9923ffff,82,1,3,9,2,2,1,10,48,7,0,High-area,True
13741,891969c9ac3ffff,46,8,1,0,2,0,0,8,35,0,0,High-area,True
13787,891969c98bbffff,47,1,2,5,0,1,0,12,26,1,0,High-area,True
13834,89196826923ffff,42,4,3,4,1,2,1,4,23,4,0,High-area,True
13876,891969c8327ffff,3,0,0,0,0,0,1,0,2,0,0,Low-area,False
13879,89196824007ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
13880,89196826d9bffff,5,0,0,0,0,0,0,0,5,0,0,Low-area,False
13885,891969c9e2fffff,19,0,4,6,0,0,3,1,5,0,0,Low-area,False
13904,891969cd6cfffff,2,0,0,0,0,0,0,0,1,1,0,Low-area,False
13906,891968249d7ffff,39,1,0,0,0,1,0,6,26,6,0,High-area,True
13945,89196952433ffff,4,0,0,1,0,1,1,0,0,1,0,Low-area,False
13949,891969c9d73ffff,58,2,1,1,1,1,0,15,33,6,0,High-area,True
14007,89196824d6fffff,54,3,0,0,0,1,0,12,36,5,0,High-area,True
14061,89196953547ffff,91,2,2,6,4,1,2,17,55,4,0,High-area,True
14152,8919682451bffff,8,0,0,0,0,1,0,2,5,0,0,Low-area,False
14160,891969c8177ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
14161,891968268bbffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
14162,891969c9eb3ffff,16,2,0,0,0,2,0,2,11,1,0,Low-area,True
14178,89196826b8bffff,12,1,0,0,0,0,1,5,5,1,0,Low-area,True
14190,891969c8b2bffff,16,2,0,0,1,0,0,1,14,0,0,Low-area,True
14206,89196824da3ffff,75,3,0,0,1,3,0,10,50,11,0,High-area,True
14281,891969c8a13ffff,22,2,0,0,1,0,0,3,18,0,0,Low-area,True
14303,891969c8ecfffff,2,0,0,0,0,0,1,0,1,0,0,Low-area,False
14305,891969c8ed7ffff,6,0,0,0,0,0,0,1,4,1,0,Low-area,False
14311,89196826a2bffff,63,1,0,0,1,0,2,15,45,0,0,High-area,True
14374,89196826dafffff,17,0,0,0,0,1,1,1,14,0,0,Low-area,False
14391,89196826a57ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
14392,891969c9e53ffff,22,0,1,0,0,0,0,10,11,0,0,Low-area,False
14414,891969c832bffff,2,0,0,0,0,0,1,0,1,0,0,Low-area,False
14416,891969c8827ffff,5,0,0,0,0,1,1,0,2,1,0,Low-area,False
14421,891969c8abbffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
14422,89196826a8fffff,8,5,1,0,0,0,1,0,6,0,0,Low-area,True
14430,89196826a07ffff,24,1,1,1,2,1,0,8,8,3,0,Low-area,True
14454,891969c98c3ffff,16,1,0,0,0,1,0,2,11,2,0,Low-area,True
14470,891969c9dabffff,21,1,0,0,0,1,0,6,11,3,0,Low-area,True
14491,8919682450bffff,5,0,0,0,0,0,0,4,1,0,0,Low-area,False
14496,89196953497ffff,89,2,7,3,0,1,2,6,57,13,0,High-area,True
14585,89196953193ffff,93,1,16,2,1,1,2,49,19,3,0,High-area,True
14678,89196953557ffff,88,1,3,2,2,0,1,15,62,3,0,High-area,True
14766,891968249dbffff,24,1,0,0,0,3,1,4,12,4,0,Low-area,True
14790,89196953177ffff,49,2,4,1,0,1,0,1,32,10,0,High-area,True
14839,891969520d3ffff,74,2,4,5,0,0,4,6,32,23,0,High-area,True
14913,8919682685bffff,11,1,1,1,0,0,0,2,7,0,0,Low-area,True
14924,891969c991bffff,89,2,10,2,2,0,1,16,56,1,1,High-area,True
15013,8919695318fffff,59,4,5,2,3,0,0,4,37,8,0,High-area,True
15072,8919695306fffff,30,4,1,0,0,0,0,1,24,4,0,High-area,True
15102,89196950697ffff,94,3,2,0,0,1,0,13,72,6,0,High-area,True
15196,891969c8a8fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
15197,89196952087ffff,59,4,1,3,0,0,1,5,38,11,0,High-area,True
15256,891969536dbffff,68,1,4,2,0,3,3,25,23,8,0,High-area,True
15324,89196826ebbffff,2,1,0,0,0,0,0,0,2,0,0,Low-area,True
15326,891969c99c7ffff,82,1,15,0,1,0,2,13,46,5,0,High-area,True
15408,89196950693ffff,58,2,0,0,0,0,0,5,49,4,0,High-area,True
15466,89196826b63ffff,42,3,0,0,1,3,0,4,29,5,0,High-area,True
15508,891969c83b3ffff,2,0,0,0,0,0,1,0,1,0,0,Low-area,False
15510,8919695227bffff,25,1,2,2,0,1,2,5,9,4,0,Low-area,True
15535,891969c9c3bffff,48,0,3,4,0,0,0,7,23,11,0,High-area,False
15583,89196826c07ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
15584,891969535bbffff,88,2,8,5,0,1,5,12,48,9,0,High-area,True
15672,89196824d93ffff,18,1,1,1,0,0,0,2,10,4,0,Low-area,True
15690,8919695208bffff,77,4,2,1,0,0,1,3,59,11,0,High-area,True
15767,89196953553ffff,81,3,1,4,1,0,4,14,49,7,1,High-area,True
15848,89196826907ffff,100,1,1,2,0,0,0,22,72,3,0,High-area,True
15948,891969c9c63ffff,11,1,0,0,1,0,0,2,7,1,0,Low-area,True
15959,8919695365bffff,3,0,0,0,0,0,0,1,0,2,0,Low-area,False
15962,891969531afffff,33,3,2,1,2,1,0,6,15,5,1,High-area,True
15995,8919695348bffff,24,4,1,2,1,2,0,5,13,0,0,Low-area,True
16019,8919695202bffff,6,1,0,0,0,0,1,0,1,4,0,Low-area,True
16025,89196953517ffff,96,1,14,2,15,3,4,7,39,11,1,High-area,True
16121,891968249c7ffff,46,1,0,1,0,0,0,5,34,6,0,High-area,True
16167,8919695302fffff,64,1,2,0,1,0,2,7,48,4,0,High-area,True
16231,8919695366fffff,6,0,0,1,0,0,0,0,0,5,0,Low-area,False
16237,8919682690fffff,44,4,0,1,1,0,0,4,35,3,0,High-area,True
16281,891969526d3ffff,71,2,6,5,4,1,21,4,28,2,0,High-area,True
16352,891969c932fffff,11,0,1,0,0,0,0,4,6,0,0,Low-area,False
16363,891969c9e0bffff,51,1,0,0,0,0,0,15,34,2,0,High-area,True
16414,891969c8ec3ffff,9,0,0,0,0,0,0,1,6,2,0,Low-area,False
16423,891969504bbffff,2,0,0,0,0,0,0,0,1,1,0,Low-area,False
16425,89196826e2fffff,27,1,0,0,0,0,0,3,24,0,0,Low-area,True
16452,89196826b6bffff,16,0,0,0,0,2,0,2,12,0,0,Low-area,False
16468,891969c9dc7ffff,9,1,0,0,0,0,0,3,5,1,0,Low-area,True
16477,89196824db3ffff,48,1,0,0,0,0,0,1,37,10,0,High-area,True
16525,891969c8b23ffff,21,1,0,0,0,0,0,2,17,2,0,Low-area,True
16546,891969c8bcbffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
16547,891969535b3ffff,89,0,0,3,1,1,6,15,50,13,0,High-area,False
16636,891969c9a27ffff,90,1,3,7,1,0,1,6,63,9,0,High-area,True
16726,891969523c7ffff,88,3,4,2,1,0,1,10,61,9,0,High-area,True
16814,89196826b17ffff,23,2,1,1,0,0,0,5,15,1,0,Low-area,True
16837,891969c9a47ffff,6,0,0,0,0,0,1,0,3,2,0,Low-area,False
16843,89196826d2bffff,42,1,1,1,1,0,0,1,35,3,0,High-area,True
16885,8919695368bffff,50,1,3,0,1,0,0,13,23,10,0,High-area,True
16935,89196826ab7ffff,3,1,0,0,0,0,0,1,2,0,0,Low-area,True
16938,891969c89d3ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
16939,891969531dbffff,72,3,9,3,0,0,0,24,34,2,0,High-area,True
17011,891969530dbffff,81,2,10,3,5,1,0,13,39,10,0,High-area,True
17092,891969c8c57ffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
17095,8919695354fffff,20,2,0,0,0,0,4,0,15,1,0,Low-area,True
17115,89196952597ffff,68,1,1,0,0,0,1,4,52,10,0,High-area,True
17183,89196826e1bffff,9,0,0,1,0,0,0,0,8,0,0,Low-area,False
17192,89196953073ffff,84,1,6,1,1,1,2,29,35,9,0,High-area,True
17276,891968269d3ffff,23,1,1,0,0,0,0,7,14,1,0,Low-area,True
17299,89196826b93ffff,1,1,0,0,0,0,0,0,1,0,0,Low-area,True
17300,891969c9c6bffff,12,1,1,0,1,0,0,0,9,1,0,Low-area,True
17312,891969c99d3ffff,84,1,8,3,1,2,3,17,45,5,0,High-area,True
17396,8919695243bffff,7,0,0,0,0,1,0,0,6,0,0,Low-area,False
17403,891969c98cfffff,24,0,3,1,1,1,0,2,15,1,0,Low-area,False
17427,8919695256fffff,18,1,0,0,0,0,0,1,7,10,0,Low-area,True
17445,891969522a7ffff,23,1,1,1,1,0,2,1,16,1,0,Low-area,True
17468,891969520cfffff,83,6,1,2,1,0,0,7,66,6,0,High-area,True
17551,891969c880fffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
17554,891969c9a07ffff,73,3,1,5,4,1,1,10,42,9,0,High-area,True
17627,891969c9bafffff,84,1,4,5,5,0,5,9,47,9,0,High-area,True
17711,8919695327bffff,39,6,0,0,1,1,0,5,31,1,0,High-area,True
17750,891969cab4fffff,12,1,0,0,0,2,0,0,9,1,0,Low-area,True
17762,891969c999bffff,27,0,0,0,0,0,2,5,19,1,0,Low-area,False
17789,89196826c3bffff,4,0,0,0,0,0,0,1,3,0,0,Low-area,False
17793,89196826ad7ffff,5,0,0,0,0,0,0,3,2,0,0,Low-area,False
17798,89196826c23ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
17799,8919695201bffff,10,0,3,0,0,0,1,1,2,3,0,Low-area,False
17809,891969532c7ffff,82,2,11,5,0,3,0,14,39,10,0,High-area,True
17891,891968241d7ffff,1,1,0,0,0,0,0,0,1,0,0,Low-area,True
17892,891969c9833ffff,80,3,21,6,1,0,0,18,27,7,0,High-area,True
17972,891969c9a97ffff,4,0,0,2,0,0,1,0,1,0,0,Low-area,False
17976,891969530cbffff,48,3,3,0,4,0,0,4,27,10,0,High-area,True
18024,891969c9b23ffff,91,1,21,8,5,0,4,27,24,2,0,High-area,True
18115,891969c9e0fffff,53,3,1,0,1,1,0,16,33,0,1,High-area,True
18168,891969c9d43ffff,13,0,0,0,0,0,1,1,7,4,0,Low-area,False
18181,89196826973ffff,65,2,6,0,1,1,2,12,35,8,0,High-area,True
18246,891969c9bcfffff,98,0,8,3,1,0,2,53,28,3,0,High-area,False
18344,891969c9ad3ffff,5,0,0,0,0,0,0,2,3,0,0,Low-area,False
18349,891969c9127ffff,23,0,1,1,0,1,0,5,13,2,0,Low-area,False
18372,8919695247bffff,96,1,16,3,1,0,1,50,24,1,0,High-area,True
18468,8919695328fffff,8,0,0,0,1,0,0,1,5,1,0,Low-area,False
18476,891969c8a6fffff,23,0,0,0,0,0,0,2,19,2,0,Low-area,False
18499,891969506bbffff,57,3,0,0,0,1,0,9,39,8,0,High-area,True
18556,89196826d23ffff,2,0,0,0,1,0,0,0,1,0,0,Low-area,False
18558,89196953383ffff,97,2,2,2,1,0,0,27,60,5,0,High-area,True
18655,891969533d3ffff,8,1,0,0,0,1,0,0,6,1,0,Low-area,True
18663,89196824d8fffff,8,0,0,0,0,1,0,1,2,4,0,Low-area,False
18671,89196953693ffff,32,1,3,0,0,1,1,9,15,3,0,High-area,True
18703,8919695250bffff,1,0,0,1,0,0,0,0,0,0,0,Low-area,False
18704,89196824d43ffff,2,0,0,0,0,1,0,1,0,0,0,Low-area,False
18706,89196826893ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
18707,89196826953ffff,67,5,1,6,2,1,0,13,37,6,1,High-area,True
18774,891969c9913ffff,98,1,6,4,1,1,1,28,48,9,0,High-area,True
18872,8919695231bffff,62,4,0,1,1,2,0,10,48,0,0,High-area,True
18934,89196951497ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
18935,891969535dbffff,91,1,12,8,3,0,1,23,36,8,0,High-area,True
19026,8919695340fffff,97,2,9,1,4,0,2,16,55,10,0,High-area,True
19123,891969c9b7bffff,96,1,10,3,0,1,0,49,28,5,0,High-area,True
19219,89196826a1bffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
19221,891969c992bffff,98,0,1,8,2,0,1,18,55,13,0,High-area,False
19319,891968248bbffff,4,0,0,0,0,0,0,1,3,0,0,Low-area,False
19323,891969520abffff,53,2,2,1,0,1,1,1,42,5,0,High-area,True
19376,8919682693bffff,50,2,1,1,1,1,1,5,28,12,0,High-area,True
19426,891969c986bffff,36,0,3,2,1,1,0,0,24,5,0,High-area,False
19462,891969c8e53ffff,7,0,0,0,0,1,2,1,3,0,0,Low-area,False
19469,89196953097ffff,89,4,4,6,0,0,1,8,56,14,0,High-area,True
19558,891969c8a17ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
19559,891969cd673ffff,90,4,5,1,0,1,2,17,57,7,0,High-area,True
19649,89196953157ffff,83,6,1,1,1,1,0,1,72,6,0,High-area,True
19732,89196824d87ffff,22,1,0,3,0,0,1,0,4,14,0,Low-area,True
19754,891969c9dcfffff,7,2,0,0,0,1,1,2,3,0,0,Low-area,True
19761,89196953677ffff,23,0,1,0,0,1,0,4,11,6,0,Low-area,False
19784,891969c9c47ffff,16,2,1,0,0,1,0,0,7,7,0,Low-area,True
19800,89196953273ffff,77,3,0,0,0,3,0,7,60,7,0,High-area,True
19877,891969522a3ffff,89,4,1,1,3,0,1,8,67,8,0,High-area,True
19966,89196824c73ffff,6,0,0,0,0,0,0,1,5,0,0,Low-area,False
19972,89196952697ffff,87,0,3,2,4,0,1,10,62,5,0,High-area,False
20059,891969c9a5bffff,9,0,0,1,0,0,0,2,6,0,0,Low-area,False
20068,891969536abffff,52,2,0,2,1,1,2,8,28,10,0,High-area,True
20120,89196826b27ffff,63,4,4,0,1,1,0,26,24,7,0,High-area,True
20183,89196826d67ffff,11,1,0,0,0,2,0,4,5,0,0,Low-area,True
20194,891969c990bffff,32,0,1,1,2,0,0,4,22,2,0,High-area,False
20226,891969c9a6bffff,96,3,2,4,1,0,2,19,63,5,0,High-area,True
20322,891969c9aa3ffff,99,2,8,4,2,1,2,9,65,8,0,High-area,True
20421,8919695245bffff,92,2,5,4,4,0,2,14,59,4,0,High-area,True
20513,891969530a3ffff,93,4,0,0,0,0,0,4,86,3,0,High-area,True
20606,8919695222fffff,10,0,0,0,0,0,0,1,8,1,0,Low-area,False
20616,89196826c77ffff,8,0,0,0,0,0,0,6,2,0,0,Low-area,False
20624,8919695204fffff,97,0,12,1,0,3,0,12,65,4,0,High-area,False
20721,891969c9d6bffff,35,0,3,1,0,1,1,6,18,5,0,High-area,False
20756,8919695341bffff,87,2,0,1,0,0,1,22,54,9,0,High-area,True
20843,891969535b7ffff,93,2,2,4,1,0,3,12,59,12,0,High-area,True
20936,8919695316bffff,25,0,0,1,1,0,0,3,14,5,1,Low-area,False
20961,891969c993bffff,95,1,1,7,1,1,1,12,60,12,0,High-area,True
21056,891969c9943ffff,62,2,4,4,5,1,2,11,23,12,0,High-area,True
21118,891969525b3ffff,3,0,1,0,0,0,0,0,0,2,0,Low-area,False
21121,891969c8cb7ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
21122,89196953037ffff,88,1,6,2,0,4,0,12,53,10,1,High-area,True
21210,8919695229bffff,93,3,3,3,2,0,0,13,58,14,0,High-area,True
21303,891969c8c37ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
21304,891969cd05bffff,15,3,0,1,0,0,1,0,11,1,1,Low-area,True
21319,89196953687ffff,50,3,6,0,1,1,2,10,22,8,0,High-area,True
21369,891968241bbffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
21371,891968269c3ffff,55,3,3,0,1,1,0,2,46,2,0,High-area,True
21426,891969514bbffff,15,0,1,0,0,0,0,4,6,3,1,Low-area,False
21441,891969531b3ffff,12,0,2,0,2,0,1,1,4,2,0,Low-area,False
21453,891969c9a7bffff,5,0,0,0,0,0,1,0,2,2,0,Low-area,False
21458,891969c98c7ffff,66,1,1,1,1,1,0,19,37,5,1,High-area,True
21524,891969c9da3ffff,21,1,0,0,1,1,0,1,16,2,0,Low-area,True
21545,89196824cd7ffff,4,0,0,0,0,0,1,0,1,2,0,Low-area,False
21549,891969c9e43ffff,36,3,0,0,0,0,0,11,25,0,0,High-area,True
21585,8919695351bffff,94,3,6,2,5,0,13,12,51,5,0,High-area,True
21679,89196953013ffff,82,7,5,5,0,1,3,18,42,8,0,High-area,True
21761,891968269d7ffff,18,0,0,0,0,0,0,5,13,0,0,Low-area,False
21779,891969cab47ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
21781,89196953137ffff,57,5,1,1,0,0,0,9,39,7,0,High-area,True
21838,891969c8c0bffff,4,0,0,0,0,0,0,1,3,0,0,Low-area,False
21842,8919682680bffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
21843,89196952457ffff,82,4,0,1,1,2,0,12,53,13,0,High-area,True
21925,8919695260bffff,79,6,4,9,2,0,2,4,47,11,0,High-area,True
22004,89196826853ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
22005,89196953683ffff,44,3,0,0,2,0,1,13,23,5,0,High-area,True
22049,89196824d0fffff,44,2,0,2,0,5,0,6,27,4,0,High-area,True
22093,8919695346fffff,52,2,5,3,1,1,1,10,28,3,0,High-area,True
22145,8919695069bffff,66,5,1,0,0,0,0,4,46,15,0,High-area,True
22211,891969cd647ffff,91,2,2,0,0,3,1,11,63,11,0,High-area,True
22302,891969c9c6fffff,46,1,0,2,1,2,2,6,27,6,0,High-area,True
22348,891969506b3ffff,27,1,0,1,0,2,1,4,15,4,0,Low-area,True
22375,891968269b7ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
22376,89196826a0fffff,4,0,1,0,0,0,0,1,2,0,0,Low-area,False
22380,891969532d7ffff,29,2,0,0,0,3,0,2,23,1,0,Low-area,True
22409,89196826d7bffff,40,2,2,0,0,0,1,13,24,0,0,High-area,True
22449,891969526cbffff,85,5,5,2,4,0,2,16,47,9,0,High-area,True
22534,89196952153ffff,12,0,0,0,0,0,0,2,10,0,0,Low-area,False
22546,8919695355bffff,93,1,24,4,1,0,3,27,31,3,0,High-area,True
22639,891969c987bffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
22641,89196953133ffff,79,3,10,3,0,0,1,13,44,8,0,High-area,True
22720,89196826927ffff,94,1,18,2,0,0,1,37,31,5,0,High-area,True
22814,89196953487ffff,80,2,2,2,1,0,1,8,51,15,0,High-area,True
22894,891969c9b77ffff,98,2,15,11,8,1,9,21,27,6,0,High-area,True
22992,89196953403ffff,85,3,1,3,0,0,2,17,47,15,0,High-area,True
23077,8919695338bffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
23078,89196826843ffff,2,0,1,0,0,0,0,0,1,0,0,Low-area,False
23080,89196952657ffff,97,2,2,2,4,0,1,10,65,13,0,High-area,True
23177,89196953437ffff,98,2,26,5,3,0,0,39,23,2,0,High-area,True
23275,89196826377ffff,6,0,0,0,0,0,0,0,6,0,0,Low-area,False
23281,891969c98dbffff,28,3,0,2,0,3,0,9,13,1,0,Low-area,True
23309,891969c9e03ffff,47,3,1,2,0,3,0,14,25,2,0,High-area,True
23356,891969534afffff,99,0,11,7,1,0,5,38,30,7,0,High-area,False
23455,89196953047ffff,88,2,0,2,3,1,3,7,62,10,0,High-area,True
23543,89196953353ffff,25,2,1,0,0,1,0,4,19,0,0,Low-area,True
23568,89196953283ffff,38,1,0,1,1,2,0,8,18,8,0,High-area,True
23606,891969c8e6bffff,2,0,1,0,0,0,1,0,0,0,0,Low-area,False
23608,89196953253ffff,22,0,0,0,0,0,3,4,10,5,0,Low-area,False
23630,89196953627ffff,37,1,0,0,1,3,0,6,22,5,0,High-area,True
23667,891969c9c7bffff,17,0,0,0,0,0,1,3,13,0,0,Low-area,False
23684,89196826e07ffff,2,0,0,0,1,0,0,0,1,0,0,Low-area,False
23686,89196826d77ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
23687,891969c8a53ffff,25,0,0,0,0,2,1,4,11,7,0,Low-area,False
23712,8919695204bffff,76,4,3,3,0,1,2,7,49,11,0,High-area,True
23788,891969526b3ffff,89,2,9,5,5,2,2,23,36,7,0,High-area,True
23877,891969520d7ffff,72,4,4,0,2,0,0,4,53,9,0,High-area,True
23949,891969c9b33ffff,95,0,12,22,7,0,6,11,35,2,0,High-area,False
24044,89196826b43ffff,14,0,0,0,0,0,1,3,8,2,0,Low-area,False
24058,89196826e6fffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
24060,891969c9b07ffff,98,0,28,9,4,1,9,14,30,3,0,High-area,False
24158,89196826c0bffff,10,0,2,0,1,1,0,1,4,1,0,Low-area,False
24168,891969c8b87ffff,4,0,0,1,0,0,0,0,2,1,0,Low-area,False
24172,891969c8ac7ffff,54,4,0,1,3,4,0,9,30,7,0,High-area,True
24226,89196826d3bffff,8,0,0,0,0,1,0,3,4,0,0,Low-area,False
24234,891969534c7ffff,77,4,6,2,0,2,0,22,36,9,0,High-area,True
24311,891969c9e27ffff,83,2,4,8,5,0,2,17,44,3,0,High-area,True
24394,891969c9917ffff,6,0,1,1,1,0,0,2,1,0,0,Low-area,False
24400,891969c9b1bffff,98,0,9,3,3,2,6,18,52,5,0,High-area,False
24498,891969531d3ffff,84,2,0,0,3,0,0,11,44,26,0,High-area,True
24582,891969c9d6fffff,58,1,2,0,0,0,0,9,38,9,0,High-area,True
24640,891969533b3ffff,6,1,1,0,0,0,0,1,1,3,0,Low-area,True
24646,8919695309bffff,78,4,2,5,2,2,2,12,48,5,0,High-area,True
24724,89196826993ffff,93,6,2,1,0,1,0,25,56,8,0,High-area,True
24817,891969c9c43ffff,15,1,0,1,0,0,1,0,11,2,0,Low-area,True
24832,891968241cbffff,7,1,1,0,0,0,0,1,4,1,0,Low-area,True
24839,8919695040fffff,20,1,3,0,0,0,0,0,17,0,0,Low-area,True
24859,891969523cfffff,86,6,6,3,0,1,3,9,60,4,0,High-area,True
24945,89196824d37ffff,90,1,11,1,0,3,0,40,28,7,0,High-area,True
25035,89196826823ffff,10,0,0,0,2,0,0,3,5,0,0,Low-area,False
25045,89196824c1bffff,2,0,0,0,0,0,1,1,0,0,0,Low-area,False
25047,891969c912bffff,31,1,0,3,0,2,0,6,16,4,0,High-area,True
25078,89196952083ffff,54,5,2,2,1,0,0,3,40,6,0,High-area,True
25132,891969c9eb7ffff,23,2,0,0,0,0,1,7,13,2,0,Low-area,True
25155,89196952443ffff,94,2,4,1,1,1,0,17,63,7,0,High-area,True
25249,8919695248bffff,53,1,0,1,1,0,1,4,45,1,0,High-area,True
25302,89196824c97ffff,2,0,0,1,0,0,1,0,0,0,0,Low-area,False
25304,891969524dbffff,92,0,5,7,6,2,1,14,51,6,0,High-area,False
25396,89196953593ffff,99,0,7,2,2,0,1,73,8,6,0,High-area,False
25495,8919695319bffff,74,4,0,0,1,0,1,12,52,8,0,High-area,True
25569,891969c93afffff,21,0,0,1,0,0,2,3,6,9,0,Low-area,False
25590,8919695322fffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
25591,8919695343bffff,77,4,2,3,7,2,0,7,42,14,0,High-area,True
25668,89196952233ffff,83,3,6,4,1,0,3,14,49,6,0,High-area,True
25751,8919682694fffff,4,0,0,0,0,0,0,0,2,2,0,Low-area,False
25755,891969c9c23ffff,37,2,0,1,0,2,1,4,24,5,0,High-area,True
25792,8919682687bffff,3,0,0,0,0,0,0,2,1,0,0,Low-area,False
25795,89196953217ffff,40,1,0,0,0,0,1,8,28,3,0,High-area,True
25835,891969c9d77ffff,24,2,0,2,0,1,1,2,13,5,0,Low-area,True
25859,89196824983ffff,68,1,2,1,0,1,0,21,37,6,0,High-area,True
25927,891969c9a17ffff,85,2,7,7,1,4,0,13,44,9,0,High-area,True
26012,891969c8b13ffff,2,0,0,0,1,0,0,0,1,0,0,Low-area,False
26014,89196824cafffff,2,0,0,1,0,0,1,0,0,0,0,Low-area,False
26016,89196951493ffff,3,0,0,0,0,0,0,1,0,2,0,Low-area,False
26019,891969533c3ffff,54,4,3,1,1,1,0,3,41,3,1,High-area,True
26073,89196826e23ffff,16,0,0,0,0,0,0,7,9,0,0,Low-area,False
26089,89196826e0bffff,2,1,0,0,0,0,0,0,2,0,0,Low-area,True
26091,89196826897ffff,3,0,0,0,0,0,0,0,3,0,0,Low-area,False
26094,8919695220fffff,70,4,2,1,0,0,0,20,37,10,0,High-area,True
26164,89196826a9bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
26165,891969520b3ffff,15,1,0,0,0,0,1,2,5,7,0,Low-area,True
26180,89196826b03ffff,52,2,2,0,1,5,1,7,35,1,0,High-area,True
26232,89196953543ffff,95,1,14,5,3,0,6,18,38,11,0,High-area,True
26327,89196824d2bffff,83,1,5,0,0,0,0,29,42,7,0,High-area,True
26410,89196824d03ffff,28,2,0,0,0,5,0,7,15,1,0,Low-area,True
26438,89196826957ffff,75,2,0,1,0,1,1,10,60,2,0,High-area,True
26513,8919695324bffff,89,2,2,1,2,2,0,19,51,12,0,High-area,True
26602,891968241c3ffff,6,0,1,0,0,0,0,1,3,1,0,Low-area,False
26608,89196953533ffff,92,2,11,3,2,1,1,23,42,9,0,High-area,True
26700,89196824c83ffff,10,0,1,1,1,0,0,2,4,1,0,Low-area,False
26710,89196826aa7ffff,5,0,0,0,0,0,0,1,4,0,0,Low-area,False
26715,89196952417ffff,51,3,1,2,1,0,0,10,32,5,0,High-area,True
26766,891969531c3ffff,75,1,1,4,1,1,0,17,40,11,0,High-area,True
26841,89196952207ffff,76,4,3,2,1,1,0,11,50,8,0,High-area,True
26917,891969c816fffff,3,0,0,0,0,0,0,2,1,0,0,Low-area,False
26920,891969c988fffff,44,2,2,2,0,3,1,4,28,4,0,High-area,True
26964,891969522abffff,83,2,8,1,0,0,0,14,45,15,0,High-area,True
27047,891969c9953ffff,65,3,3,2,1,2,2,20,28,7,0,High-area,True
27112,89196826e0fffff,2,0,0,0,1,0,0,0,1,0,0,Low-area,False
27114,89196826997ffff,87,4,2,4,3,1,0,16,55,5,1,High-area,True
27201,891969c9b4fffff,84,0,1,0,2,0,4,9,56,12,0,High-area,False
27285,891969c9b8bffff,9,0,1,1,0,1,0,0,6,0,0,Low-area,False
27294,89196826c27ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
27295,891969c8d43ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
27296,891969c9b2fffff,95,1,15,7,4,4,4,13,37,11,0,High-area,True
27391,89196824807ffff,8,0,0,0,0,0,0,2,5,0,1,Low-area,False
27399,891969c9ecfffff,41,2,1,1,0,3,0,12,21,3,0,High-area,True
27440,891969526c7ffff,91,2,9,6,9,0,1,9,48,9,0,High-area,True
27531,89196826db7ffff,4,0,0,0,0,0,0,0,4,0,0,Low-area,False
27535,89196826b07ffff,37,0,1,0,1,0,3,5,26,1,0,High-area,False
27572,891968268b7ffff,30,4,0,1,1,1,0,5,18,4,0,High-area,True
27602,891969c9d7bffff,31,1,3,1,0,0,1,9,17,0,0,High-area,True
27633,8919682446fffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
27636,891969cd293ffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
27639,89196824093ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
