,h3_code,total_poi,station_count,Eat_and_Drink,Going_Out-Entertainment,Sights_and_Museums,Transport,Accommodations,Shopping,Business_and_Services,Facilities,Areas_and_Buildings,h3_area,is_station
93634,891e80cd5d3ffff,6,0,3,0,0,1,0,0,1,1,0,Low-area,False
93640,891e805a02bffff,6,0,0,2,0,1,0,2,1,0,0,Low-area,False
93646,891e805749bffff,26,0,2,1,0,1,0,6,12,4,0,Low-area,False
93672,891e8058cc3ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
93673,891e8043123ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
93674,891e805169bffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
93676,891e80c8b9bffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
93677,891e80599cbffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
93678,891e80cd4cbffff,3,0,0,0,0,1,0,1,1,0,0,Low-area,False
93681,891e805ae7bffff,45,0,3,1,0,1,0,12,19,9,0,High-area,False
93726,891e80553cbffff,2,0,0,0,0,0,0,0,1,1,0,Low-area,False
93728,891e8626b0fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
93729,891e8051953ffff,45,0,1,1,2,2,0,19,18,2,0,High-area,False
93774,891e8050ecbffff,97,0,21,29,1,0,3,16,21,6,0,High-area,False
93871,891e805744bffff,25,0,5,0,0,2,0,5,6,7,0,Low-area,False
93896,891e80cd92bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
93897,891e805a3cfffff,9,0,3,0,0,1,0,1,4,0,0,Low-area,False
93906,891e8052acfffff,97,0,6,1,2,1,5,52,27,3,0,High-area,False
94003,891e80c9177ffff,4,0,1,0,0,2,1,0,0,0,0,Low-area,False
94007,891e80ca05bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
94008,891e80cd647ffff,12,0,0,0,1,1,0,3,4,3,0,Low-area,False
94020,891e805266bffff,4,0,0,0,0,0,0,1,2,1,0,Low-area,False
94024,891e80cd1dbffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
94026,891e8052367ffff,95,0,10,2,3,1,11,19,39,10,0,High-area,False
94121,891e8051cafffff,76,0,6,5,0,1,3,25,29,7,0,High-area,False
94197,891e8050b87ffff,9,0,0,0,0,0,0,3,5,1,0,Low-area,False
94206,891e80422a3ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
94207,891e80c987bffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
94208,891e8624953ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
94209,891e8054433ffff,5,0,0,0,0,1,0,0,4,0,0,Low-area,False
94214,891e8052673ffff,21,0,3,1,0,1,0,8,8,0,0,Low-area,False
94235,891e8057137ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
94236,891e8050c13ffff,98,0,11,0,11,1,17,23,29,6,0,High-area,False
94334,891e8055303ffff,5,0,0,0,0,0,1,1,2,1,0,Low-area,False
94339,891e805ad17ffff,2,0,0,0,0,0,0,0,1,1,0,Low-area,False
94341,891e80583cfffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
94342,891e8051c87ffff,47,0,2,0,0,1,0,13,24,6,1,High-area,False
94389,891e80555cfffff,9,0,1,1,0,0,1,4,2,0,0,Low-area,False
94398,891e8050a53ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
94399,891e80c9aa7ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
94400,891e8051ddbffff,4,0,0,1,0,1,0,1,1,0,0,Low-area,False
94404,891e80cd3d7ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
94405,891e8056047ffff,9,0,0,0,0,1,0,2,6,0,0,Low-area,False
94414,891e80cd30fffff,2,0,1,0,0,0,1,0,0,0,0,Low-area,False
94416,891e80556a7ffff,10,0,1,0,0,1,0,2,3,3,0,Low-area,False
94426,891e8058197ffff,5,0,0,1,0,0,0,3,1,0,0,Low-area,False
94431,891e8052867ffff,60,0,0,2,5,2,3,8,24,16,0,High-area,False
94491,891e805320fffff,8,0,0,0,0,4,0,2,2,0,0,Low-area,False
94499,891e8050b63ffff,28,0,0,1,0,3,3,10,11,0,0,Low-area,False
94527,891e8052ea3ffff,84,0,7,4,6,2,3,19,34,9,0,High-area,False
94611,891e8058583ffff,17,0,1,0,0,0,2,3,11,0,0,Low-area,False
94628,891e80cc653ffff,4,0,1,0,0,1,0,2,0,0,0,Low-area,False
94632,891e8055c07ffff,9,0,0,0,0,0,0,1,8,0,0,Low-area,False
94641,891e80513bbffff,11,0,1,1,1,2,0,1,5,0,0,Low-area,False
94652,891e80ca117ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
94654,891e804256fffff,2,0,2,0,0,0,0,0,0,0,0,Low-area,False
94656,891e8050583ffff,100,0,14,1,1,2,20,51,7,4,0,High-area,False
94756,891e805454fffff,20,0,4,1,0,2,0,4,8,1,0,Low-area,False
94776,891e8051da3ffff,89,0,3,1,2,3,0,39,31,10,0,High-area,False
94865,891e8050b77ffff,34,0,2,3,0,3,0,10,13,3,0,High-area,False
94899,891e80cde2fffff,38,0,3,2,0,5,1,7,14,6,0,High-area,False
94937,891e8624e73ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
94938,891e8057277ffff,43,0,6,2,0,4,0,10,16,5,0,High-area,False
94981,891e8052e23ffff,31,1,1,4,3,1,2,3,6,11,0,High-area,True
95012,891e8050d2fffff,9,0,0,0,1,1,0,3,3,1,0,Low-area,False
95021,891e805a5b7ffff,2,0,0,0,0,1,0,1,0,0,0,Low-area,False
95023,891e8058467ffff,5,0,1,0,0,0,0,0,3,1,0,Low-area,False
95028,891e8052d6bffff,96,0,7,5,0,1,2,47,25,9,0,High-area,False
95124,891e80500c3ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
95125,891e8052293ffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
95127,891e805828bffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
95128,891e80cf2b7ffff,2,0,0,1,0,0,0,0,1,0,0,Low-area,False
95130,891e8055697ffff,68,0,6,4,3,3,0,22,18,12,0,High-area,False
95198,891e805060fffff,8,0,0,0,0,0,0,4,4,0,0,Low-area,False
95206,891e8051db7ffff,58,0,8,1,1,2,1,11,25,9,0,High-area,False
95264,891e8043353ffff,2,0,0,0,0,0,1,0,0,1,0,Low-area,False
95266,891e8051e47ffff,6,0,0,0,0,0,0,2,4,0,0,Low-area,False
95272,891e80cc68bffff,3,0,0,0,0,2,0,1,0,0,0,Low-area,False
95275,891e805722bffff,34,0,2,1,0,0,0,13,16,2,0,High-area,False
95309,891e805a843ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
95311,891e8050b07ffff,2,0,1,0,0,0,0,0,0,1,0,Low-area,False
95313,891e80cd427ffff,16,0,1,1,1,1,0,5,5,2,0,Low-area,False
95329,891e8051133ffff,9,0,0,1,0,2,0,0,4,2,0,Low-area,False
95338,891e80511a3ffff,29,0,3,1,0,1,0,11,11,2,0,Low-area,False
95367,891e8052c73ffff,5,0,0,0,0,0,1,0,1,3,0,Low-area,False
95372,891e80cd19bffff,8,0,0,0,0,0,1,2,4,1,0,Low-area,False
95380,891e8624bcbffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
95381,891e8050eb7ffff,6,0,0,0,0,0,1,0,5,0,0,Low-area,False
95387,891e80422cfffff,24,0,3,0,0,0,2,7,9,3,0,Low-area,False
95411,891e80515b3ffff,11,0,1,1,2,2,0,2,3,0,0,Low-area,False
95422,891e80cdbd7ffff,21,0,6,1,0,0,0,8,3,3,0,Low-area,False
95443,891e804227bffff,12,0,1,0,0,1,1,3,6,0,0,Low-area,False
95455,891e805156fffff,13,0,0,0,0,0,0,12,1,0,0,Low-area,False
95468,891e805139bffff,6,0,0,0,1,1,0,0,4,0,0,Low-area,False
95474,891e805a257ffff,14,0,0,0,0,1,1,1,11,0,0,Low-area,False
95488,891e80554d7ffff,61,0,7,3,3,0,0,20,23,5,0,High-area,False
95549,891e8058527ffff,7,0,0,0,0,0,0,1,6,0,0,Low-area,False
95556,891e80426d3ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
95557,891e805150fffff,7,0,0,0,0,0,0,1,4,2,0,Low-area,False
95564,891e8042c8bffff,14,0,3,0,0,0,1,1,9,0,0,Low-area,False
95578,891e8050b97ffff,18,0,1,4,0,0,0,2,9,2,0,Low-area,False
95596,891e8051947ffff,25,0,4,2,0,2,1,7,6,3,0,Low-area,False
95621,891e805362bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
95622,891e8052ba7ffff,69,0,9,7,1,2,3,15,22,10,0,High-area,False
95691,891e8050db7ffff,96,0,9,2,0,0,1,30,47,7,0,High-area,False
95787,891e80c9e67ffff,4,0,0,0,0,0,0,0,4,0,0,Low-area,False
95791,891e80c8e1bffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
95792,891e8050053ffff,29,0,0,2,0,1,1,7,12,6,0,Low-area,False
95821,891e8054253ffff,6,0,0,0,1,2,0,1,0,2,0,Low-area,False
95827,891e8052e0fffff,39,0,2,4,4,3,1,8,14,3,0,High-area,False
95866,891e805762fffff,3,0,0,0,0,1,0,1,1,0,0,Low-area,False
95869,891e8052167ffff,96,1,15,4,0,0,1,26,37,13,0,High-area,True
95965,891e8052dd3ffff,8,0,0,1,0,1,0,1,4,1,0,Low-area,False
95973,891e8050c3bffff,99,0,17,7,2,2,8,30,25,8,0,High-area,False
96072,891e8052313ffff,82,0,7,0,0,0,0,26,34,15,0,High-area,False
96154,891e805183bffff,6,0,0,0,0,2,0,0,3,1,0,Low-area,False
96160,891e80cd3dbffff,9,0,2,0,0,0,0,0,4,3,0,Low-area,False
96169,891e8052c53ffff,26,0,3,5,0,1,1,2,4,10,0,Low-area,False
96195,891e80519cbffff,30,0,1,1,1,1,1,5,13,7,0,High-area,False
96225,891e8052233ffff,39,0,1,0,0,1,2,9,20,6,0,High-area,False
96264,891e80cf063ffff,2,0,0,0,0,0,0,1,0,1,0,Low-area,False
96266,891e80cdccfffff,5,0,0,0,0,2,0,0,3,0,0,Low-area,False
96271,891e80cd453ffff,3,0,0,0,0,0,0,0,3,0,0,Low-area,False
96274,891e80cd103ffff,8,0,0,1,0,0,0,0,6,1,0,Low-area,False
96282,891e805a427ffff,3,0,2,0,0,0,0,0,0,1,0,Low-area,False
96285,891e8052c13ffff,8,0,2,0,0,0,0,2,1,3,0,Low-area,False
96293,891e8043297ffff,2,0,0,0,0,0,2,0,0,0,0,Low-area,False
96295,891e8042403ffff,7,0,1,1,0,0,0,0,1,4,0,Low-area,False
96302,891e80c8117ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
96303,891e8042037ffff,3,0,0,0,0,2,0,0,0,1,0,Low-area,False
96306,891e8051347ffff,3,0,2,1,0,0,0,0,0,0,0,Low-area,False
96309,891e8050e8fffff,71,1,13,6,2,0,2,22,17,9,0,High-area,True
96380,891e805734bffff,60,0,0,2,0,3,0,13,34,8,0,High-area,False
96440,891e8055567ffff,21,0,0,1,0,0,2,4,12,2,0,Low-area,False
96461,891e8050e53ffff,26,0,5,3,0,0,4,5,8,1,0,Low-area,False
96487,891e80541bbffff,26,0,3,0,0,2,1,8,12,0,0,Low-area,False
96513,891e80c8483ffff,22,0,5,1,0,1,0,8,5,2,0,Low-area,False
96535,891e8051acfffff,4,0,2,1,0,0,0,0,1,0,0,Low-area,False
96539,891e80c8b07ffff,13,0,1,0,0,0,0,0,8,4,0,Low-area,False
96552,891e8042177ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
96553,891e8050913ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
96554,891e8056257ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
96555,891e80cb2b3ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
96556,891e80581bbffff,6,0,0,0,0,2,0,0,4,0,0,Low-area,False
96562,891e80541afffff,10,0,0,0,0,3,0,0,7,0,0,Low-area,False
96572,891e8052467ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
96573,891e80570d7ffff,81,0,9,1,0,1,0,19,42,9,0,High-area,False
96654,891e80509d7ffff,28,0,0,2,1,3,1,5,10,6,0,Low-area,False
96682,891e80585bbffff,10,0,0,0,0,1,0,0,8,1,0,Low-area,False
96692,891e80531c3ffff,26,0,1,1,0,2,0,6,13,3,0,Low-area,False
96718,891e8059533ffff,10,0,3,4,0,0,0,0,1,2,0,Low-area,False
96728,891e80cdb9bffff,30,0,6,4,0,0,0,8,12,0,0,High-area,False
96758,891e8051c43ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
96759,891e80cd157ffff,13,0,1,0,0,4,0,3,3,2,0,Low-area,False
96772,891e80572b3ffff,20,2,1,0,0,1,0,14,4,0,0,Low-area,True
96792,891e8054617ffff,5,0,0,0,0,0,0,1,4,0,0,Low-area,False
96797,891e8050927ffff,4,0,1,1,0,0,0,0,0,2,0,Low-area,False
96801,891e8055c0bffff,4,0,1,0,0,0,0,0,3,0,0,Low-area,False
96805,891e8052d6fffff,62,0,2,2,1,6,1,13,31,6,0,High-area,False
96867,891e80cdab7ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
96868,891e8052d07ffff,94,0,6,1,0,2,3,37,38,7,0,High-area,False
96962,891e8051893ffff,68,0,1,1,3,2,3,18,35,5,0,High-area,False
97030,891e805038fffff,87,0,4,6,2,1,2,32,36,4,0,High-area,False
97117,891e80c9a63ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
97118,891e805a907ffff,38,0,4,1,0,3,1,15,14,0,0,High-area,False
97156,891e862410bffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
97157,891e8050987ffff,28,0,2,0,0,2,1,12,6,5,0,Low-area,False
97185,891e80cd56fffff,7,0,1,2,0,0,1,3,0,0,0,Low-area,False
97192,891e8050123ffff,16,0,0,1,2,0,2,1,6,4,0,Low-area,False
97208,891e805190fffff,6,0,0,0,0,0,0,1,4,1,0,Low-area,False
97214,891e80ca22bffff,2,0,0,0,0,0,0,0,0,2,0,Low-area,False
97216,891e8056687ffff,4,0,1,0,0,0,0,0,3,0,0,Low-area,False
97220,891e804a5c3ffff,4,0,3,0,0,0,1,0,0,0,0,Low-area,False
97224,891e805539bffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
97226,891e8053567ffff,19,0,2,0,0,0,1,3,11,2,0,Low-area,False
97245,891e805096bffff,68,0,5,3,1,1,2,20,31,5,0,High-area,False
97313,891e80c8b0fffff,35,0,3,1,0,1,2,6,17,5,0,High-area,False
97348,891e8042363ffff,3,0,0,1,0,0,0,0,2,0,0,Low-area,False
97351,891e8052217ffff,71,0,10,6,1,3,1,20,22,8,0,High-area,False
97422,891e80cc66fffff,9,0,0,0,0,0,2,2,4,1,0,Low-area,False
97431,891e80550b7ffff,18,0,1,1,1,1,0,2,10,2,0,Low-area,False
97449,891e8058047ffff,5,0,0,0,0,0,0,1,4,0,0,Low-area,False
97454,891e80526d7ffff,26,0,5,1,0,0,0,12,8,0,0,Low-area,False
97480,891e80c80afffff,3,0,1,1,0,0,0,0,1,0,0,Low-area,False
97483,891e805aa43ffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
97486,891e8055483ffff,17,0,0,1,0,0,1,5,8,2,0,Low-area,False
97503,891e805b28fffff,62,0,5,1,1,5,4,10,32,4,0,High-area,False
97565,891e805745bffff,10,0,0,0,1,0,0,4,4,1,0,Low-area,False
97575,891e80423cbffff,5,0,0,0,0,1,0,1,2,1,0,Low-area,False
97580,891e8055c33ffff,13,0,1,0,0,0,0,6,3,3,0,Low-area,False
97593,891e805732fffff,15,0,0,0,0,2,0,2,10,1,0,Low-area,False
97608,891e80cdc77ffff,3,0,0,0,1,1,0,1,0,0,0,Low-area,False
97611,891e805181bffff,14,0,0,0,0,0,1,1,9,3,0,Low-area,False
97625,891e80cd01bffff,3,0,0,0,0,1,0,0,0,2,0,Low-area,False
97628,891e80cd4bbffff,4,0,0,1,0,0,0,1,2,0,0,Low-area,False
97632,891e8052d4fffff,96,0,9,2,0,2,0,40,32,11,0,High-area,False
97728,891e80c856fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
97729,891e80558a3ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
97730,891e8042dc7ffff,6,0,0,0,0,0,0,1,5,0,0,Low-area,False
97736,891e80cd90fffff,11,0,0,1,0,1,1,2,3,3,0,Low-area,False
97747,891e8050c4fffff,39,0,1,1,4,3,1,6,20,3,0,High-area,False
97786,891e8051cdbffff,20,0,3,0,0,1,0,5,10,1,0,Low-area,False
97806,891e805861bffff,5,0,0,1,0,0,1,0,3,0,0,Low-area,False
97811,891e8055187ffff,25,0,1,0,0,1,1,8,11,3,0,Low-area,False
97836,891e805b577ffff,2,0,1,0,0,0,0,0,1,0,0,Low-area,False
97838,891e8050463ffff,10,0,0,1,1,0,0,2,2,4,0,Low-area,False
97848,891e805a2a3ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
97849,891e80522b7ffff,52,0,3,1,0,0,1,15,25,7,0,High-area,False
97901,891e805534fffff,19,0,1,0,1,0,0,4,11,2,0,Low-area,False
97920,891e80cd237ffff,12,0,3,0,1,0,1,1,6,0,0,Low-area,False
97932,891e8051843ffff,52,0,15,0,0,1,0,32,2,2,0,High-area,False
97984,891e80cdba3ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
97986,891e80524d7ffff,7,0,1,0,0,3,0,2,1,0,0,Low-area,False
97993,891e8054513ffff,5,0,0,0,0,0,0,2,3,0,0,Low-area,False
97998,891e805a9c3ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
98000,891e805017bffff,77,0,13,36,1,1,1,6,16,3,0,High-area,False
98077,891e8052b07ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
98078,891e80cd207ffff,6,0,4,0,0,0,0,0,1,1,0,Low-area,False
98084,891e80552cbffff,13,0,0,1,0,3,0,3,5,1,0,Low-area,False
98097,891e8055157ffff,16,0,1,0,0,4,1,6,3,1,0,Low-area,False
98113,891e805316bffff,15,0,6,0,0,1,2,2,1,3,0,Low-area,False
98128,891e8053417ffff,18,0,0,1,0,1,0,7,6,3,0,Low-area,False
98146,891e805a21bffff,7,0,0,0,0,1,0,2,3,1,0,Low-area,False
98153,891e80c8b93ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
98154,891e80c8bafffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
98155,891e80cd0afffff,20,0,2,1,0,0,0,7,10,0,0,Low-area,False
98175,891e80c9363ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
98176,891e8055433ffff,73,0,2,3,1,2,2,28,31,4,0,High-area,False
98249,891e805ac23ffff,3,0,0,0,0,1,0,0,1,1,0,Low-area,False
98252,891e80c8bc3ffff,14,0,2,0,0,0,0,8,3,1,0,Low-area,False
98266,891e805057bffff,8,0,0,2,3,1,0,0,1,1,0,Low-area,False
98274,891e80cdbabffff,7,0,0,0,1,0,0,0,4,2,0,Low-area,False
98281,891e80cf3bbffff,3,0,0,0,0,0,0,2,1,0,0,Low-area,False
98284,891e8051533ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
98285,891e80cd8cbffff,29,0,6,1,1,0,2,3,10,6,0,Low-area,False
98314,891e8055247ffff,26,0,0,2,0,0,0,9,11,3,1,Low-area,False
98340,891e805457bffff,4,0,0,0,0,0,0,2,2,0,0,Low-area,False
98344,891e80ccc1bffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
98345,891e805245bffff,24,0,3,2,1,1,0,12,5,0,0,Low-area,False
98369,891e80502b3ffff,39,0,1,3,1,2,1,13,14,4,0,High-area,False
98408,891e8050dc7ffff,91,0,17,10,7,0,10,23,21,3,0,High-area,False
98499,891e805aba7ffff,3,0,1,0,1,0,0,0,1,0,0,Low-area,False
98502,891e805b103ffff,3,0,2,0,0,0,0,0,0,1,0,Low-area,False
98505,891e8057313ffff,25,0,4,2,0,1,0,7,11,0,0,Low-area,False
98530,891e8040333ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
98531,891e805b3afffff,13,0,0,1,0,1,3,0,5,3,0,Low-area,False
98544,891e8050d2bffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
98545,891e8057567ffff,4,0,0,0,0,1,0,0,3,0,0,Low-area,False
98549,891e80c9ad3ffff,12,0,6,0,0,0,0,1,3,2,0,Low-area,False
98561,891e80cde53ffff,30,0,3,2,1,0,0,7,14,3,0,High-area,False
98591,891e8052c07ffff,3,0,0,1,0,0,0,0,0,2,0,Low-area,False
98594,891e805195bffff,40,0,2,0,0,1,1,11,23,2,0,High-area,False
98634,891e8054e53ffff,4,0,0,0,0,0,0,3,1,0,0,Low-area,False
98638,891e8050917ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
98639,891e8054673ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
98640,891e8052cc3ffff,4,1,0,0,0,1,0,1,2,0,0,Low-area,True
98644,891e80cd933ffff,4,0,1,0,0,2,0,0,1,0,0,Low-area,False
98648,891e8055c13ffff,2,0,0,0,0,0,0,0,1,1,0,Low-area,False
98650,891e8050c7bffff,95,0,9,3,1,1,2,29,41,9,0,High-area,False
98745,891e805218bffff,10,0,1,0,0,1,0,2,2,4,0,Low-area,False
98755,891e805606fffff,23,0,5,1,0,2,0,6,7,2,0,Low-area,False
98778,891e80c8e33ffff,10,0,2,0,0,0,1,1,6,0,0,Low-area,False
98788,891e80c1283ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
98789,891e8052a8fffff,98,0,24,1,2,0,3,13,47,8,0,High-area,False
98887,891e80cd2c3ffff,3,0,0,0,0,2,0,0,1,0,0,Low-area,False
98890,891e805a04bffff,4,0,1,0,0,0,0,1,2,0,0,Low-area,False
98894,891e80caa6fffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
98896,891e805a35bffff,7,0,0,0,0,1,0,2,3,1,0,Low-area,False
98903,891e80cd487ffff,8,0,0,0,0,3,0,2,3,0,0,Low-area,False
98911,891e80573c3ffff,27,0,1,1,0,1,0,8,15,1,0,Low-area,False
98938,891e805569bffff,98,0,9,3,1,1,2,30,44,8,0,High-area,False
99036,891e8042cb3ffff,26,0,1,0,1,1,3,6,9,5,0,Low-area,False
99062,891e80532bbffff,8,0,1,0,2,1,0,2,2,0,0,Low-area,False
99070,891e8040467ffff,4,0,0,0,0,0,0,1,3,0,0,Low-area,False
99074,891e805520bffff,34,0,2,0,1,2,0,10,18,1,0,High-area,False
99108,891e805a4c7ffff,3,0,0,0,0,0,0,0,2,1,0,Low-area,False
99111,891e80422c3ffff,6,0,0,0,0,0,0,2,4,0,0,Low-area,False
99117,891e8051d87ffff,74,0,8,5,2,2,6,11,26,14,0,High-area,False
99191,891e8624a0fffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
99192,891e8052297ffff,31,0,1,1,1,0,1,6,14,7,0,High-area,False
99223,891e8050c8fffff,97,2,10,4,2,3,13,25,28,12,0,High-area,True
99320,891e805a9d3ffff,5,0,0,0,0,0,0,4,1,0,0,Low-area,False
99325,891e805958fffff,8,0,4,1,0,0,0,1,1,1,0,Low-area,False
99333,891e805b56fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
99334,891e80c8b83ffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
99337,891e8042577ffff,21,0,1,2,0,0,0,11,5,2,0,Low-area,False
99358,891e805204bffff,94,0,12,4,0,3,1,38,27,9,0,High-area,False
99452,891e8050643ffff,7,0,0,0,0,0,0,0,7,0,0,Low-area,False
99459,891e80cc6cfffff,3,0,0,0,0,0,1,0,2,0,0,Low-area,False
99462,891e805329bffff,24,0,2,0,1,0,1,13,7,0,0,Low-area,False
99486,891e804018bffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
99488,891e805084bffff,7,0,1,0,2,0,0,0,2,2,0,Low-area,False
99495,891e8052517ffff,3,0,0,0,0,0,0,0,2,1,0,Low-area,False
99498,891e805719bffff,15,0,2,1,0,1,0,6,5,0,0,Low-area,False
99513,891e80c81abffff,12,0,0,0,0,3,1,1,6,1,0,Low-area,False
99525,891e80cd023ffff,13,0,0,0,0,1,1,2,8,0,1,Low-area,False
99538,891e80562a7ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
99539,891e80cf42bffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
99540,891e80503c3ffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
99542,891e805a837ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
99543,891e80cd08fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
99544,891e8056b6bffff,9,0,0,0,0,2,0,0,5,2,0,Low-area,False
99553,891e8051183ffff,4,0,0,1,0,2,0,0,1,0,0,Low-area,False
99557,891e8058413ffff,3,0,0,0,0,0,1,2,0,0,0,Low-area,False
99560,891e805b357ffff,88,2,17,1,2,3,2,23,25,15,0,High-area,True
99648,891e80554abffff,19,0,0,0,0,3,0,5,10,1,0,Low-area,False
99667,891e80ccaabffff,11,0,1,0,1,0,0,3,6,0,0,Low-area,False
99678,891e8050ad3ffff,30,0,4,1,0,0,0,11,12,2,0,High-area,False
99708,891e805811bffff,15,0,3,1,0,1,0,7,3,0,0,Low-area,False
99723,891e8052acbffff,95,3,8,3,2,0,11,48,18,5,0,High-area,True
99818,891e8050267ffff,10,0,1,0,0,1,0,0,8,0,0,Low-area,False
99828,891e8051407ffff,4,1,0,0,0,0,0,0,4,0,0,Low-area,True
99832,891e8042d7bffff,3,0,1,1,0,0,0,0,1,0,0,Low-area,False
99835,891e805322fffff,3,0,0,0,0,0,0,0,2,1,0,Low-area,False
99838,891e8052647ffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
99840,891e804308fffff,6,0,0,0,0,0,2,3,1,0,0,Low-area,False
99846,891e805133bffff,42,2,9,7,0,0,1,12,10,3,0,High-area,True
99888,891e8050aabffff,7,0,3,0,1,0,0,1,1,1,0,Low-area,False
99895,891e80575a3ffff,4,0,0,0,0,0,0,1,3,0,0,Low-area,False
99899,891e805ad37ffff,4,0,0,0,0,1,0,2,0,1,0,Low-area,False
99903,891e805a5d7ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
99904,891e805733bffff,22,1,0,0,0,2,0,11,9,0,0,Low-area,True
99926,891e8055123ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
99927,891e805a12bffff,4,0,1,0,0,1,0,1,1,0,0,Low-area,False
99931,891e8053587ffff,12,0,0,0,2,4,1,1,3,1,0,Low-area,False
99943,891e80cd3abffff,4,0,0,1,0,1,0,1,1,0,0,Low-area,False
99947,891e805b3dbffff,67,1,10,0,2,5,2,14,27,7,0,High-area,True
100014,891e805a5a3ffff,11,0,0,1,0,1,1,1,5,2,0,Low-area,False
100025,891e805708fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
100026,891e8055133ffff,5,0,0,0,0,0,2,0,2,1,0,Low-area,False
100031,891e80511b7ffff,9,0,1,0,0,0,0,1,6,1,0,Low-area,False
100040,891e8055233ffff,51,0,5,1,0,3,0,15,24,3,0,High-area,False
100091,891e8052b27ffff,39,1,5,5,0,0,2,5,20,2,0,High-area,True
100130,891e80552c3ffff,15,0,1,0,1,4,0,0,9,0,0,Low-area,False
100145,891e80519cfffff,38,0,2,0,1,0,0,6,23,6,0,High-area,False
100183,891e8050c9bffff,100,0,9,3,1,1,19,23,36,8,0,High-area,False
